진료년도,상병구분,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,불안장애,인천,인천남동구,남,80~89세,137,613,18891500
2023,불안장애,인천,인천남동구,남,90~99세,15,38,498200
2023,불안장애,인천,인천남동구,남,100세 이상,0,0,0
2023,불안장애,인천,인천남동구,여,0~9세,0,0,0
2023,불안장애,인천,인천남동구,여,10~19세,221,1035,68577250
2023,불안장애,인천,인천남동구,여,20~29세,828,4049,277968220
2023,불안장애,인천,인천남동구,여,30~39세,922,4870,326547850
2023,불안장애,인천,인천남동구,여,40~49세,1060,6175,375433610
2023,불안장애,인천,인천남동구,여,50~59세,903,4795,265084070
2023,불안장애,인천,인천남동구,여,60~69세,863,4361,200771700
2023,불안장애,인천,인천남동구,여,70~79세,526,2492,104421230
2023,불안장애,인천,인천남동구,여,80~89세,276,994,30871910
2023,불안장애,인천,인천남동구,여,90~99세,51,147,5150120
2023,불안장애,인천,인천남동구,여,100세 이상,0,0,0
2023,불안장애,인천,인천연수구,남,0~9세,30,109,16511400
2023,불안장애,인천,인천연수구,남,10~19세,119,729,69106330
2023,불안장애,인천,인천연수구,남,20~29세,209,1130,95071780
2023,불안장애,인천,인천연수구,남,30~39세,296,1977,159243170
2023,불안장애,인천,인천연수구,남,40~49세,339,2085,152722390
2023,불안장애,인천,인천연수구,남,50~59세,304,1690,94763730
2023,불안장애,인천,인천연수구,남,60~69세,202,928,46595280
2023,불안장애,인천,인천연수구,남,70~79세,129,703,24469430
2023,불안장애,인천,인천연수구,남,80~89세,65,333,10548830
2023,불안장애,인천,인천연수구,남,90~99세,0,0,0
2023,불안장애,인천,인천연수구,남,100세 이상,0,0,0
2023,불안장애,인천,인천연수구,여,0~9세,32,148,22165120
2023,불안장애,인천,인천연수구,여,10~19세,134,714,66756950
2023,불안장애,인천,인천연수구,여,20~29세,342,2081,174516780
2023,불안장애,인천,인천연수구,여,30~39세,402,2528,197592950
2023,불안장애,인천,인천연수구,여,40~49세,559,3695,290102290
2023,불안장애,인천,인천연수구,여,50~59세,459,2744,161138570
2023,불안장애,인천,인천연수구,여,60~69세,367,1963,89915270
2023,불안장애,인천,인천연수구,여,70~79세,198,821,27464700
2023,불안장애,인천,인천연수구,여,80~89세,118,462,14676030
2023,불안장애,인천,인천연수구,여,90~99세,10,27,519360
2023,불안장애,인천,인천연수구,여,100세 이상,0,0,0
2023,불안장애,인천,인천계양구,남,0~9세,80,146,17023530
2023,불안장애,인천,인천계양구,남,10~19세,160,547,46366660
2023,불안장애,인천,인천계양구,남,20~29세,283,1661,102974520
2023,불안장애,인천,인천계양구,남,30~39세,331,1761,109542560
2023,불안장애,인천,인천계양구,남,40~49세,342,1958,111584650
2023,불안장애,인천,인천계양구,남,50~59세,358,2032,90664460
2023,불안장애,인천,인천계양구,남,60~69세,338,1868,74285710
2023,불안장애,인천,인천계양구,남,70~79세,161,959,35458070
2023,불안장애,인천,인천계양구,남,80~89세,81,302,8655420
2023,불안장애,인천,인천계양구,남,90~99세,0,0,0
2023,불안장애,인천,인천계양구,남,100세 이상,0,0,0
2023,불안장애,인천,인천계양구,여,0~9세,27,47,5918620
2023,불안장애,인천,인천계양구,여,10~19세,187,775,50396860
2023,불안장애,인천,인천계양구,여,20~29세,492,2861,197521330
2023,불안장애,인천,인천계양구,여,30~39세,431,2811,176648900
2023,불안장애,인천,인천계양구,여,40~49세,474,3051,166664130
2023,불안장애,인천,인천계양구,여,50~59세,576,3280,150973340
2023,불안장애,인천,인천계양구,여,60~69세,522,2770,122117330
2023,불안장애,인천,인천계양구,여,70~79세,272,1413,54273560
2023,불안장애,인천,인천계양구,여,80~89세,186,972,35777960
2023,불안장애,인천,인천계양구,여,90~99세,17,46,1724430
2023,불안장애,인천,인천계양구,여,100세 이상,0,0,0
2023,불안장애,인천,인천강화군,남,0~9세,0,0,0
2023,불안장애,인천,인천강화군,남,10~19세,0,0,0
2023,불안장애,인천,인천강화군,남,20~29세,18,100,9923110
2023,불안장애,인천,인천강화군,남,30~39세,22,136,10567420
2023,불안장애,인천,인천강화군,남,40~49세,28,149,10919180
2023,불안장애,인천,인천강화군,남,50~59세,24,144,10245470
2023,불안장애,인천,인천강화군,남,60~69세,46,169,8365040
2023,불안장애,인천,인천강화군,남,70~79세,57,239,9320470
2023,불안장애,인천,인천강화군,남,80~89세,35,87,2063890
2023,불안장애,인천,인천강화군,남,90~99세,0,0,0
2023,불안장애,인천,인천강화군,남,100세 이상,0,0,0
2023,불안장애,인천,인천강화군,여,0~9세,0,0,0
2023,불안장애,인천,인천강화군,여,10~19세,12,89,7523040
2023,불안장애,인천,인천강화군,여,20~29세,12,71,6636300
2023,불안장애,인천,인천강화군,여,30~39세,13,83,6863530
2023,불안장애,인천,인천강화군,여,40~49세,39,165,11758000
2023,불안장애,인천,인천강화군,여,50~59세,47,193,13610850
2023,불안장애,인천,인천강화군,여,60~69세,95,262,12743960
2023,불안장애,인천,인천강화군,여,70~79세,107,358,13832970
2023,불안장애,인천,인천강화군,여,80~89세,77,249,4450560
2023,불안장애,인천,인천강화군,여,90~99세,10,45,491950
2023,불안장애,인천,인천강화군,여,100세 이상,0,0,0
2023,불안장애,인천,인천옹진군,남,0~9세,0,0,0
2023,불안장애,인천,인천옹진군,남,10~19세,0,0,0
2023,불안장애,인천,인천옹진군,남,20~29세,0,0,0
2023,불안장애,인천,인천옹진군,남,30~39세,0,0,0
2023,불안장애,인천,인천옹진군,남,40~49세,0,0,0
2023,불안장애,인천,인천옹진군,남,50~59세,0,0,0
2023,불안장애,인천,인천옹진군,남,60~69세,0,0,0
2023,불안장애,인천,인천옹진군,남,70~79세,0,0,0
2023,불안장애,인천,인천옹진군,남,80~89세,0,0,0
2023,불안장애,인천,인천옹진군,남,90~99세,0,0,0
2023,불안장애,인천,인천옹진군,남,100세 이상,0,0,0
2023,불안장애,인천,인천옹진군,여,0~9세,0,0,0
2023,불안장애,인천,인천옹진군,여,10~19세,0,0,0
2023,불안장애,인천,인천옹진군,여,20~29세,0,0,0
2023,불안장애,인천,인천옹진군,여,30~39세,0,0,0
2023,불안장애,인천,인천옹진군,여,40~49세,0,0,0
2023,불안장애,인천,인천옹진군,여,50~59세,0,0,0
2023,불안장애,인천,인천옹진군,여,60~69세,0,0,0
2023,불안장애,인천,인천옹진군,여,70~79세,0,0,0
2023,불안장애,인천,인천옹진군,여,80~89세,0,0,0
2023,불안장애,인천,인천옹진군,여,90~99세,0,0,0
2023,불안장애,인천,인천옹진군,여,100세 이상,0,0,0
2023,불안장애,대구,대구남구,남,0~9세,0,0,0
2023,불안장애,대구,대구남구,남,10~19세,42,221,21158740
2023,불안장애,대구,대구남구,남,20~29세,172,807,59625370
2023,불안장애,대구,대구남구,남,30~39세,160,738,49049890
2023,불안장애,대구,대구남구,남,40~49세,221,1249,74176090
2023,불안장애,대구,대구남구,남,50~59세,235,1376,75950520
2023,불안장애,대구,대구남구,남,60~69세,277,1570,78603230
2023,불안장애,대구,대구남구,남,70~79세,198,1029,49084360
2023,불안장애,대구,대구남구,남,80~89세,84,437,17998120
2023,불안장애,대구,대구남구,남,90~99세,0,0,0
2023,불안장애,대구,대구남구,남,100세 이상,0,0,0
2023,불안장애,대구,대구남구,여,0~9세,0,0,0
2023,불안장애,대구,대구남구,여,10~19세,59,172,13949250
2023,불안장애,대구,대구남구,여,20~29세,245,1154,84022540
2023,불안장애,대구,대구남구,여,30~39세,226,1340,98049390
2023,불안장애,대구,대구남구,여,40~49세,286,1712,116339060
2023,불안장애,대구,대구남구,여,50~59세,393,2262,135631230
2023,불안장애,대구,대구남구,여,60~69세,562,3107,174583430
2023,불안장애,대구,대구남구,여,70~79세,410,2347,127640020
2023,불안장애,대구,대구남구,여,80~89세,215,1088,49492190
2023,불안장애,대구,대구남구,여,90~99세,21,90,3662200
2023,불안장애,대구,대구남구,여,100세 이상,0,0,0
2023,불안장애,대구,대구동구,남,0~9세,0,0,0
2023,불안장애,대구,대구동구,남,10~19세,62,528,47618230
2023,불안장애,대구,대구동구,남,20~29세,346,2017,144101630
2023,불안장애,대구,대구동구,남,30~39세,350,2127,139622860
2023,불안장애,대구,대구동구,남,40~49세,617,3626,204097290
2023,불안장애,대구,대구동구,남,50~59세,621,3616,182420710
2023,불안장애,대구,대구동구,남,60~69세,669,4013,192195750
2023,불안장애,대구,대구동구,남,70~79세,479,2812,130145400
2023,불안장애,대구,대구동구,남,80~89세,243,1491,61698080
2023,불안장애,대구,대구동구,남,90~99세,18,60,1763290
2023,불안장애,대구,대구동구,남,100세 이상,0,0,0
2023,불안장애,대구,대구동구,여,0~9세,0,0,0
2023,불안장애,대구,대구동구,여,10~19세,89,496,39029400
2023,불안장애,대구,대구동구,여,20~29세,308,1541,105394410
2023,불안장애,대구,대구동구,여,30~39세,366,2158,132719090
2023,불안장애,대구,대구동구,여,40~49세,510,3034,166916370
2023,불안장애,대구,대구동구,여,50~59세,760,4409,210933920
2023,불안장애,대구,대구동구,여,60~69세,1168,6521,308525430
2023,불안장애,대구,대구동구,여,70~79세,990,5314,226016400
2023,불안장애,대구,대구동구,여,80~89세,462,2841,126865170
2023,불안장애,대구,대구동구,여,90~99세,38,164,6220040
2023,불안장애,대구,대구동구,여,100세 이상,0,0,0
2023,불안장애,대구,대구북구,남,0~9세,33,128,8325020
2023,불안장애,대구,대구북구,남,10~19세,223,1271,72791670
2023,불안장애,대구,대구북구,남,20~29세,571,3127,170198930
2023,불안장애,대구,대구북구,남,30~39세,518,2913,137474710
2023,불안장애,대구,대구북구,남,40~49세,671,3907,175269980
2023,불안장애,대구,대구북구,남,50~59세,847,4969,186949460
2023,불안장애,대구,대구북구,남,60~69세,809,4673,168410660
2023,불안장애,대구,대구북구,남,70~79세,479,2736,87709340
2023,불안장애,대구,대구북구,남,80~89세,207,1201,37790320
2023,불안장애,대구,대구북구,남,90~99세,18,87,3132030
2023,불안장애,대구,대구북구,남,100세 이상,0,0,0
2023,불안장애,대구,대구북구,여,0~9세,16,61,5619260
2023,불안장애,대구,대구북구,여,10~19세,291,1702,84246120
2023,불안장애,대구,대구북구,여,20~29세,676,3912,192699150
2023,불안장애,대구,대구북구,여,30~39세,682,3638,179747460
2023,불안장애,대구,대구북구,여,40~49세,976,5634,239267870
2023,불안장애,대구,대구북구,여,50~59세,1309,7379,281012390
2023,불안장애,대구,대구북구,여,60~69세,1508,8278,292360510
2023,불안장애,대구,대구북구,여,70~79세,972,5431,185523870
2023,불안장애,대구,대구북구,여,80~89세,505,2529,83956290
2023,불안장애,대구,대구북구,여,90~99세,47,199,6558440
2023,불안장애,대구,대구북구,여,100세 이상,0,0,0
2023,불안장애,대구,대구서구,남,0~9세,0,0,0
2023,불안장애,대구,대구서구,남,10~19세,41,262,21188340
2023,불안장애,대구,대구서구,남,20~29세,109,953,62691590
2023,불안장애,대구,대구서구,남,30~39세,115,683,33139310
2023,불안장애,대구,대구서구,남,40~49세,188,1142,56681580
2023,불안장애,대구,대구서구,남,50~59세,221,1456,66436820
2023,불안장애,대구,대구서구,남,60~69세,229,1405,59712300
2023,불안장애,대구,대구서구,남,70~79세,172,1041,42648930
2023,불안장애,대구,대구서구,남,80~89세,93,475,15505700
2023,불안장애,대구,대구서구,남,90~99세,0,0,0
2023,불안장애,대구,대구서구,남,100세 이상,0,0,0
2023,불안장애,대구,대구서구,여,0~9세,0,0,0
2023,불안장애,대구,대구서구,여,10~19세,28,208,21193740
2023,불안장애,대구,대구서구,여,20~29세,130,796,48923800
2023,불안장애,대구,대구서구,여,30~39세,132,893,44071600
2023,불안장애,대구,대구서구,여,40~49세,217,1402,68208790
2023,불안장애,대구,대구서구,여,50~59세,321,1953,87620300
2023,불안장애,대구,대구서구,여,60~69세,407,2109,87950200
2023,불안장애,대구,대구서구,여,70~79세,317,1494,63789580
2023,불안장애,대구,대구서구,여,80~89세,166,761,28527990
2023,불안장애,대구,대구서구,여,90~99세,22,56,781700
2023,불안장애,대구,대구서구,여,100세 이상,0,0,0
2023,불안장애,대구,대구수성구,남,0~9세,33,142,16578480
2023,불안장애,대구,대구수성구,남,10~19세,285,1708,149121280
2023,불안장애,대구,대구수성구,남,20~29세,513,3447,254456790
2023,불안장애,대구,대구수성구,남,30~39세,487,3427,266472160
2023,불안장애,대구,대구수성구,남,40~49세,681,4452,276680270
2023,불안장애,대구,대구수성구,남,50~59세,740,4968,282473990
2023,불안장애,대구,대구수성구,남,60~69세,599,3332,155537940
2023,불안장애,대구,대구수성구,남,70~79세,339,1973,80444320
2023,불안장애,대구,대구수성구,남,80~89세,172,1073,58483070
2023,불안장애,대구,대구수성구,남,90~99세,14,35,1237230
2023,불안장애,대구,대구수성구,남,100세 이상,0,0,0
2023,불안장애,대구,대구수성구,여,0~9세,30,163,15883580
2023,불안장애,대구,대구수성구,여,10~19세,423,2803,245729220
2023,불안장애,대구,대구수성구,여,20~29세,786,5453,405133700
2023,불안장애,대구,대구수성구,여,30~39세,786,5308,348783030
2023,불안장애,대구,대구수성구,여,40~49세,1202,7420,447980960
2023,불안장애,대구,대구수성구,여,50~59세,1158,6714,358827200
2023,불안장애,대구,대구수성구,여,60~69세,1051,5855,268681440
2023,불안장애,대구,대구수성구,여,70~79세,742,3964,160237280
2023,불안장애,대구,대구수성구,여,80~89세,365,2462,132142130
2023,불안장애,대구,대구수성구,여,90~99세,26,485,33487960
2023,불안장애,대구,대구수성구,여,100세 이상,0,0,0
2023,불안장애,대구,대구중구,남,0~9세,127,749,78584540
2023,불안장애,대구,대구중구,남,10~19세,185,1196,149041190
2023,불안장애,대구,대구중구,남,20~29세,276,1299,85671430
2023,불안장애,대구,대구중구,남,30~39세,260,1107,56722210
2023,불안장애,대구,대구중구,남,40~49세,248,1240,59283990
2023,불안장애,대구,대구중구,남,50~59세,292,1442,64127150
2023,불안장애,대구,대구중구,남,60~69세,291,1310,50579470
2023,불안장애,대구,대구중구,남,70~79세,231,1133,41827640
2023,불안장애,대구,대구중구,남,80~89세,105,544,17324220
2023,불안장애,대구,대구중구,남,90~99세,0,0,0
2023,불안장애,대구,대구중구,남,100세 이상,0,0,0
2023,불안장애,대구,대구중구,여,0~9세,41,198,22967090
2023,불안장애,대구,대구중구,여,10~19세,214,1284,141191480
2023,불안장애,대구,대구중구,여,20~29세,436,1973,105261470
2023,불안장애,대구,대구중구,여,30~39세,347,1694,90779700
2023,불안장애,대구,대구중구,여,40~49세,450,2424,135806930
2023,불안장애,대구,대구중구,여,50~59세,435,2198,103082090
2023,불안장애,대구,대구중구,여,60~69세,593,2557,99047280
2023,불안장애,대구,대구중구,여,70~79세,469,2215,81789910
2023,불안장애,대구,대구중구,여,80~89세,194,961,32763550
2023,불안장애,대구,대구중구,여,90~99세,16,64,1733540
2023,불안장애,대구,대구중구,여,100세 이상,0,0,0
2023,불안장애,대구,대구달서구,남,0~9세,40,182,20591080
2023,불안장애,대구,대구달서구,남,10~19세,181,1178,98001840
2023,불안장애,대구,대구달서구,남,20~29세,501,3656,207069620
2023,불안장애,대구,대구달서구,남,30~39세,644,4490,238213590
2023,불안장애,대구,대구달서구,남,40~49세,884,5775,289781150
2023,불안장애,대구,대구달서구,남,50~59세,865,5014,226671410
2023,불안장애,대구,대구달서구,남,60~69세,804,4651,217111680
2023,불안장애,대구,대구달서구,남,70~79세,533,2719,118134960
2023,불안장애,대구,대구달서구,남,80~89세,193,890,32283970
2023,불안장애,대구,대구달서구,남,90~99세,17,77,2328290
2023,불안장애,대구,대구달서구,남,100세 이상,0,0,0
2023,불안장애,대구,대구달서구,여,0~9세,23,131,15022690
2023,불안장애,대구,대구달서구,여,10~19세,268,1671,124064660
2023,불안장애,대구,대구달서구,여,20~29세,849,5423,298672400
2023,불안장애,대구,대구달서구,여,30~39세,813,5729,323099720
2023,불안장애,대구,대구달서구,여,40~49세,1169,7772,413747420
2023,불안장애,대구,대구달서구,여,50~59세,1308,7975,382411700
2023,불안장애,대구,대구달서구,여,60~69세,1484,8073,345731050
2023,불안장애,대구,대구달서구,여,70~79세,858,5133,222344400
2023,불안장애,대구,대구달서구,여,80~89세,408,2075,89155990
2023,불안장애,대구,대구달서구,여,90~99세,44,530,41638980
2023,불안장애,대구,대구달서구,여,100세 이상,0,0,0
2023,불안장애,대구,대구달성군,남,0~9세,0,0,0
2023,불안장애,대구,대구달성군,남,10~19세,67,356,39871030
2023,불안장애,대구,대구달성군,남,20~29세,199,1014,87627230
2023,불안장애,대구,대구달성군,남,30~39세,247,1294,93230180
2023,불안장애,대구,대구달성군,남,40~49세,314,1874,122229910
2023,불안장애,대구,대구달성군,남,50~59세,238,1081,70618350
2023,불안장애,대구,대구달성군,남,60~69세,212,994,53506030
2023,불안장애,대구,대구달성군,남,70~79세,117,420,19962270
2023,불안장애,대구,대구달성군,남,80~89세,51,186,6715480
2023,불안장애,대구,대구달성군,남,90~99세,0,0,0
2023,불안장애,대구,대구달성군,남,100세 이상,0,0,0
2023,불안장애,대구,대구달성군,여,0~9세,0,0,0
2023,불안장애,대구,대구달성군,여,10~19세,160,784,85055580
2023,불안장애,대구,대구달성군,여,20~29세,385,2026,185723520
2023,불안장애,대구,대구달성군,여,30~39세,384,1862,146273680
2023,불안장애,대구,대구달성군,여,40~49세,411,2299,149455390
2023,불안장애,대구,대구달성군,여,50~59세,331,1601,94915260
2023,불안장애,대구,대구달성군,여,60~69세,359,1569,83891940
2023,불안장애,대구,대구달성군,여,70~79세,199,725,35721700
2023,불안장애,대구,대구달성군,여,80~89세,136,465,16757360
2023,불안장애,대구,대구달성군,여,90~99세,16,66,1793070
2023,불안장애,대구,대구달성군,여,100세 이상,0,0,0
2023,불안장애,대구,대구군위군,남,0~9세,0,0,0
2023,불안장애,대구,대구군위군,남,10~19세,0,0,0
2023,불안장애,대구,대구군위군,남,20~29세,0,0,0
2023,불안장애,대구,대구군위군,남,30~39세,0,0,0
2023,불안장애,대구,대구군위군,남,40~49세,0,0,0
2023,불안장애,대구,대구군위군,남,50~59세,0,0,0
2023,불안장애,대구,대구군위군,남,60~69세,0,0,0
2023,불안장애,대구,대구군위군,남,70~79세,11,21,291900
2023,불안장애,대구,대구군위군,남,80~89세,0,0,0
2023,불안장애,대구,대구군위군,남,90~99세,0,0,0
2023,불안장애,대구,대구군위군,남,100세 이상,0,0,0
2023,불안장애,대구,대구군위군,여,0~9세,0,0,0
2023,불안장애,대구,대구군위군,여,10~19세,0,0,0
2023,불안장애,대구,대구군위군,여,20~29세,0,0,0
2023,불안장애,대구,대구군위군,여,30~39세,0,0,0
2023,불안장애,대구,대구군위군,여,40~49세,0,0,0
2023,불안장애,대구,대구군위군,여,50~59세,0,0,0
2023,불안장애,대구,대구군위군,여,60~69세,14,27,412330
2023,불안장애,대구,대구군위군,여,70~79세,13,27,363340
2023,불안장애,대구,대구군위군,여,80~89세,15,39,674660
2023,불안장애,대구,대구군위군,여,90~99세,0,0,0
2023,불안장애,대구,대구군위군,여,100세 이상,0,0,0
2023,불안장애,광주,광주동구,남,0~9세,0,0,0
2023,불안장애,광주,광주동구,남,10~19세,69,364,25606920
2023,불안장애,광주,광주동구,남,20~29세,185,1009,70301720
2023,불안장애,광주,광주동구,남,30~39세,125,527,37097150
2023,불안장애,광주,광주동구,남,40~49세,188,903,57600980
2023,불안장애,광주,광주동구,남,50~59세,213,1031,62046890
2023,불안장애,광주,광주동구,남,60~69세,225,1428,99541640
2023,불안장애,광주,광주동구,남,70~79세,161,826,53505060
2023,불안장애,광주,광주동구,남,80~89세,80,382,22330210
2023,불안장애,광주,광주동구,남,90~99세,0,0,0
2023,불안장애,광주,광주동구,남,100세 이상,0,0,0
2023,불안장애,광주,광주동구,여,0~9세,0,0,0
2023,불안장애,광주,광주동구,여,10~19세,78,411,38550630
2023,불안장애,광주,광주동구,여,20~29세,234,1098,74283310
2023,불안장애,광주,광주동구,여,30~39세,143,602,47070320
2023,불안장애,광주,광주동구,여,40~49세,229,1182,71360860
2023,불안장애,광주,광주동구,여,50~59세,255,1243,79158800
2023,불안장애,광주,광주동구,여,60~69세,387,1887,106965100
2023,불안장애,광주,광주동구,여,70~79세,305,1576,107557100
2023,불안장애,광주,광주동구,여,80~89세,132,645,34832770
2023,불안장애,광주,광주동구,여,90~99세,13,41,1753880
2023,불안장애,광주,광주동구,여,100세 이상,0,0,0
2023,불안장애,광주,광주북구,남,0~9세,0,0,0
2023,불안장애,광주,광주북구,남,10~19세,86,625,49174570
2023,불안장애,광주,광주북구,남,20~29세,402,2233,167061690
2023,불안장애,광주,광주북구,남,30~39세,352,1737,94605400
2023,불안장애,광주,광주북구,남,40~49세,510,2620,155973340
2023,불안장애,광주,광주북구,남,50~59세,528,2567,129992270
2023,불안장애,광주,광주북구,남,60~69세,525,2568,130893720
2023,불안장애,광주,광주북구,남,70~79세,308,1388,69882490
2023,불안장애,광주,광주북구,남,80~89세,190,931,37184080
2023,불안장애,광주,광주북구,남,90~99세,14,52,1565550
2023,불안장애,광주,광주북구,남,100세 이상,0,0,0
2023,불안장애,광주,광주북구,여,0~9세,0,0,0
2023,불안장애,광주,광주북구,여,10~19세,111,530,36836700
2023,불안장애,광주,광주북구,여,20~29세,455,1952,119868480
2023,불안장애,광주,광주북구,여,30~39세,509,2486,143060380
2023,불안장애,광주,광주북구,여,40~49세,712,3653,192437470
2023,불안장애,광주,광주북구,여,50~59세,787,4132,212650620
2023,불안장애,광주,광주북구,여,60~69세,899,4428,216429860
2023,불안장애,광주,광주북구,여,70~79세,611,3031,167012510
2023,불안장애,광주,광주북구,여,80~89세,320,1579,77140340
2023,불안장애,광주,광주북구,여,90~99세,34,117,4215170
2023,불안장애,광주,광주북구,여,100세 이상,0,0,0
2023,불안장애,광주,광주서구,남,0~9세,0,0,0
2023,불안장애,광주,광주서구,남,10~19세,80,470,36593510
2023,불안장애,광주,광주서구,남,20~29세,307,1704,120588340
2023,불안장애,광주,광주서구,남,30~39세,353,2156,143099450
2023,불안장애,광주,광주서구,남,40~49세,456,2680,158803860
2023,불안장애,광주,광주서구,남,50~59세,429,2467,138431210
2023,불안장애,광주,광주서구,남,60~69세,297,1628,76819430
2023,불안장애,광주,광주서구,남,70~79세,162,889,40084970
2023,불안장애,광주,광주서구,남,80~89세,74,397,16867350
2023,불안장애,광주,광주서구,남,90~99세,0,0,0
2023,불안장애,광주,광주서구,남,100세 이상,0,0,0
2023,불안장애,광주,광주서구,여,0~9세,0,0,0
2023,불안장애,광주,광주서구,여,10~19세,139,957,76022790
2023,불안장애,광주,광주서구,여,20~29세,521,3184,224201680
2023,불안장애,광주,광주서구,여,30~39세,535,3467,240570290
2023,불안장애,광주,광주서구,여,40~49세,610,4176,261936100
2023,불안장애,광주,광주서구,여,50~59세,568,3289,186456740
2023,불안장애,광주,광주서구,여,60~69세,543,3192,174783500
2023,불안장애,광주,광주서구,여,70~79세,297,1545,74894770
2023,불안장애,광주,광주서구,여,80~89세,124,587,25350760
2023,불안장애,광주,광주서구,여,90~99세,0,0,0
2023,불안장애,광주,광주서구,여,100세 이상,0,0,0
2023,불안장애,광주,광주광산구,남,0~9세,32,656,28208860
2023,불안장애,광주,광주광산구,남,10~19세,175,2033,112925000
2023,불안장애,광주,광주광산구,남,20~29세,284,1296,81685380
2023,불안장애,광주,광주광산구,남,30~39세,232,990,52476020
2023,불안장애,광주,광주광산구,남,40~49세,382,1928,101804190
2023,불안장애,광주,광주광산구,남,50~59세,371,1827,92532000
2023,불안장애,광주,광주광산구,남,60~69세,280,1269,56119310
2023,불안장애,광주,광주광산구,남,70~79세,248,1340,52106700
2023,불안장애,광주,광주광산구,남,80~89세,89,402,17236130
2023,불안장애,광주,광주광산구,남,90~99세,12,96,9182840
2023,불안장애,광주,광주광산구,남,100세 이상,0,0,0
2023,불안장애,광주,광주광산구,여,0~9세,19,208,9221170
2023,불안장애,광주,광주광산구,여,10~19세,152,1208,64020350
2023,불안장애,광주,광주광산구,여,20~29세,301,1347,80883100
2023,불안장애,광주,광주광산구,여,30~39세,317,1576,92059200
2023,불안장애,광주,광주광산구,여,40~49세,506,2585,128509920
2023,불안장애,광주,광주광산구,여,50~59세,485,2330,105314090
2023,불안장애,광주,광주광산구,여,60~69세,446,2231,115102660
2023,불안장애,광주,광주광산구,여,70~79세,344,1463,62288010
2023,불안장애,광주,광주광산구,여,80~89세,182,766,34652260
2023,불안장애,광주,광주광산구,여,90~99세,11,23,918690
2023,불안장애,광주,광주광산구,여,100세 이상,0,0,0
2023,불안장애,광주,광주남구,남,0~9세,0,0,0
2023,불안장애,광주,광주남구,남,10~19세,38,228,16873620
2023,불안장애,광주,광주남구,남,20~29세,141,758,56014970
2023,불안장애,광주,광주남구,남,30~39세,124,916,78246860
2023,불안장애,광주,광주남구,남,40~49세,186,1142,70144740
2023,불안장애,광주,광주남구,남,50~59세,159,1040,72002400
2023,불안장애,광주,광주남구,남,60~69세,181,842,42718140
2023,불안장애,광주,광주남구,남,70~79세,127,433,19852750
2023,불안장애,광주,광주남구,남,80~89세,54,158,5819180
2023,불안장애,광주,광주남구,남,90~99세,0,0,0
2023,불안장애,광주,광주남구,남,100세 이상,0,0,0
2023,불안장애,광주,광주남구,여,0~9세,0,0,0
2023,불안장애,광주,광주남구,여,10~19세,54,232,25099000
2023,불안장애,광주,광주남구,여,20~29세,177,774,60948770
2023,불안장애,광주,광주남구,여,30~39세,190,846,57283580
2023,불안장애,광주,광주남구,여,40~49세,281,1395,88149220
2023,불안장애,광주,광주남구,여,50~59세,272,1235,68677060
2023,불안장애,광주,광주남구,여,60~69세,311,1094,48225110
2023,불안장애,광주,광주남구,여,70~79세,261,992,47362300
2023,불안장애,광주,광주남구,여,80~89세,110,334,11331480
2023,불안장애,광주,광주남구,여,90~99세,13,23,291790
2023,불안장애,광주,광주남구,여,100세 이상,0,0,0
2023,불안장애,대전,대전유성구,남,0~9세,0,0,0
2023,불안장애,대전,대전유성구,남,10~19세,198,926,66939410
2023,불안장애,대전,대전유성구,남,20~29세,749,4002,253225650
2023,불안장애,대전,대전유성구,남,30~39세,758,4473,264048250
2023,불안장애,대전,대전유성구,남,40~49세,737,4574,259112470
2023,불안장애,대전,대전유성구,남,50~59세,631,4015,208915530
2023,불안장애,대전,대전유성구,남,60~69세,401,1922,90792490
2023,불안장애,대전,대전유성구,남,70~79세,156,805,30536830
2023,불안장애,대전,대전유성구,남,80~89세,78,333,14303350
2023,불안장애,대전,대전유성구,남,90~99세,0,0,0
2023,불안장애,대전,대전유성구,남,100세 이상,0,0,0
2023,불안장애,대전,대전유성구,여,0~9세,0,0,0
2023,불안장애,대전,대전유성구,여,10~19세,238,1219,83790270
2023,불안장애,대전,대전유성구,여,20~29세,1009,5503,359421990
2023,불안장애,대전,대전유성구,여,30~39세,909,6046,376759130
2023,불안장애,대전,대전유성구,여,40~49세,1003,6744,395105080
2023,불안장애,대전,대전유성구,여,50~59세,793,5040,273683030
2023,불안장애,대전,대전유성구,여,60~69세,666,3626,171406380
2023,불안장애,대전,대전유성구,여,70~79세,299,1609,75181640
2023,불안장애,대전,대전유성구,여,80~89세,194,836,34374060
2023,불안장애,대전,대전유성구,여,90~99세,11,43,1158870
2023,불안장애,대전,대전유성구,여,100세 이상,0,0,0
2023,불안장애,대전,대전대덕구,남,0~9세,0,0,0
2023,불안장애,대전,대전대덕구,남,10~19세,30,182,10515980
2023,불안장애,대전,대전대덕구,남,20~29세,97,588,33339800
2023,불안장애,대전,대전대덕구,남,30~39세,103,630,37924840
2023,불안장애,대전,대전대덕구,남,40~49세,169,951,46354640
2023,불안장애,대전,대전대덕구,남,50~59세,184,1117,51604300
2023,불안장애,대전,대전대덕구,남,60~69세,196,1081,46369820
2023,불안장애,대전,대전대덕구,남,70~79세,151,781,30232530
